All_Cores, Core0, Core1, Core2, Core3
8.5, 6, 7, 7, 14
6.5, 13, 0, 0, 13
10.75, 7, 17, 13, 6
10.0, 7, 14, 6, 13
9.5, 20, 0, 0, 18
6.75, 14, 0, 0, 13
19.5, 14, 20, 26, 18
22.25, 25, 20, 21, 23
8.25, 13, 14, 0, 6
7.0, 0, 7, 7, 14
9.75, 12, 20, 0, 7
10.0, 20, 20, 0, 0
10.0, 13, 7, 20, 0
6.25, 13, 6, 6, 0
8.25, 20, 6, 7, 0
8.0, 18, 0, 7, 7
6.5, 0, 13, 13, 0
8.25, 20, 0, 13, 0
12.0, 7, 14, 21, 6
27.5, 38, 21, 33, 18
6.5, 13, 13, 0, 0
10.0, 20, 20, 0, 0
3.5, 0, 0, 7, 7
6.5, 0, 6, 7, 13
10.0, 20, 20, 0, 0
10.25, 14, 7, 6, 14
8.25, 20, 6, 0, 7
10.0, 13, 0, 14, 13
11.25, 25, 0, 14, 6
8.25, 14, 0, 6, 13
31.0, 37, 26, 26, 35
21.25, 8, 20, 14, 43
8.0, 0, 12, 20, 0
12.75, 18, 6, 13, 14
9.5, 18, 0, 20, 0
9.5, 0, 7, 13, 18
10.75, 18, 18, 7, 0
6.75, 14, 0, 7, 6
11.0, 13, 13, 12, 6
6.5, 13, 0, 6, 7
8.5, 20, 0, 14, 0
10.5, 15, 7, 13, 7
18.25, 23, 15, 7, 28
18.0, 15, 15, 21, 21
8.25, 0, 7, 6, 20
8.25, 13, 13, 7, 0
10.0, 14, 7, 13, 6
8.5, 6, 14, 14, 0
8.75, 7, 0, 14, 14
7.75, 13, 0, 12, 6
8.25, 0, 13, 0, 20
6.5, 13, 13, 0, 0
6.75, 7, 0, 14, 6
6.25, 0, 6, 12, 7
24.25, 30, 21, 23, 23
16.75, 14, 23, 15, 15
9.25, 18, 0, 6, 13
5.0, 6, 7, 7, 0
6.25, 0, 6, 13, 6
9.0, 0, 17, 6, 13
10.75, 18, 6, 6, 13
6.5, 13, 6, 7, 0
12.0, 13, 6, 12, 17
10.0, 14, 7, 6, 13
8.5, 0, 14, 20, 0
9.25, 0, 23, 14, 0
20.75, 35, 15, 13, 20
9.0, 15, 0, 0, 21
8.25, 6, 14, 13, 0
8.5, 14, 0, 20, 0
8.0, 12, 13, 7, 0
6.75, 13, 14, 0, 0
8.0, 13, 0, 13, 6
5.25, 7, 7, 7, 0
8.25, 6, 13, 14, 0
8.5, 13, 7, 7, 7
7.0, 7, 8, 6, 7
10.25, 20, 0, 7, 14
19.5, 20, 25, 33, 0
15.75, 15, 20, 14, 14
10.75, 22, 0, 7, 14
7.25, 17, 6, 6, 0
7.0, 7, 7, 7, 7
9.75, 6, 13, 7, 13
5.0, 0, 7, 6, 7
7.75, 0, 18, 13, 0
6.75, 0, 7, 0, 20
11.25, 6, 18, 21, 0
9.75, 13, 13, 13, 0
8.25, 13, 0, 7, 13
17.75, 7, 31, 26, 7
24.0, 42, 28, 8, 18
10.0, 7, 20, 13, 0
9.75, 0, 25, 0, 14
8.25, 20, 0, 0, 13
6.5, 0, 13, 6, 7
9.5, 0, 20, 0, 18
9.0, 7, 7, 0, 22
8.25, 13, 0, 13, 7
11.75, 7, 6, 14, 20
8.25, 20, 0, 13, 0
5.5, 15, 0, 7, 0
12.25, 13, 29, 0, 7
25.75, 35, 30, 23, 15
6.5, 7, 6, 6, 7
10.25, 7, 7, 21, 6
8.5, 13, 7, 7, 7
8.0, 6, 0, 13, 13
8.0, 6, 6, 0, 20
11.75, 6, 14, 14, 13
8.5, 0, 13, 7, 14
11.5, 6, 20, 13, 7
6.25, 7, 6, 12, 0
6.25, 0, 18, 0, 7
13.5, 15, 0, 26, 13
19.5, 14, 16, 28, 20
10.75, 29, 14, 0, 0
8.25, 6, 7, 13, 7
6.25, 6, 6, 6, 7
9.75, 13, 20, 6, 0
6.75, 0, 14, 6, 7
8.75, 0, 14, 14, 7
10.25, 14, 13, 0, 14
9.25, 13, 0, 6, 18
8.5, 6, 13, 15, 0
8.5, 13, 7, 0, 14
19.25, 15, 31, 13, 18
30.5, 40, 21, 23, 38
6.5, 0, 7, 13, 6
9.5, 13, 18, 7, 0
11.5, 6, 14, 20, 6
10.25, 7, 14, 13, 7
6.5, 6, 6, 7, 7
11.0, 13, 13, 12, 6
11.5, 21, 0, 13, 12
13.0, 20, 13, 13, 6
8.0, 0, 13, 13, 6
9.5, 18, 7, 0, 13
17.75, 23, 26, 7, 15
19.25, 28, 21, 21, 7
8.5, 7, 6, 14, 7
7.75, 6, 18, 7, 0
8.25, 6, 14, 7, 6
8.0, 6, 6, 14, 6
8.5, 20, 0, 0, 14
10.25, 7, 21, 13, 0
9.5, 13, 18, 7, 0
8.25, 0, 13, 20, 0
5.0, 0, 7, 13, 0
6.75, 0, 20, 7, 0
24.5, 33, 8, 31, 26
22.25, 37, 15, 14, 23
9.75, 13, 20, 0, 6
7.75, 18, 0, 6, 7
7.25, 0, 17, 6, 6
3.75, 0, 8, 7, 0
4.75, 6, 0, 13, 0
5.25, 0, 7, 0, 14
8.25, 0, 6, 20, 7
10.0, 7, 14, 6, 13
8.5, 20, 6, 0, 8
10.5, 21, 0, 7, 14
11.75, 14, 13, 7, 13
31.5, 35, 28, 30, 33
5.0, 7, 6, 0, 7
9.75, 13, 13, 7, 6
11.5, 0, 0, 26, 20
6.75, 7, 0, 6, 14
9.5, 6, 18, 0, 14
5.25, 0, 0, 7, 14
7.0, 14, 0, 0, 14
5.25, 7, 7, 0, 7
5.0, 0, 6, 14, 0
6.75, 0, 0, 20, 7
12.0, 18, 6, 7, 17
29.75, 35, 33, 37, 14
8.0, 13, 6, 0, 13
8.25, 6, 7, 0, 20
11.25, 6, 13, 12, 14
5.0, 6, 7, 0, 7
8.0, 0, 0, 18, 14
6.75, 0, 0, 13, 14
11.25, 13, 6, 13, 13
7.25, 21, 0, 8, 0
11.0, 18, 0, 13, 13
8.5, 7, 0, 13, 14
9.25, 0, 17, 13, 7
13.5, 23, 0, 23, 8
10.0, 7, 0, 20, 13
6.75, 0, 0, 20, 7
10.0, 14, 0, 12, 14
10.25, 14, 7, 6, 14
11.75, 12, 23, 12, 0
9.25, 6, 13, 18, 0
8.75, 0, 14, 14, 7
6.0, 0, 0, 12, 12
10.25, 7, 14, 20, 0
6.5, 13, 7, 6, 0
5.25, 0, 7, 0, 14
17.25, 33, 14, 14, 8
16.0, 23, 7, 20, 14
6.75, 0, 14, 0, 13
10.25, 14, 13, 7, 7
3.5, 0, 0, 14, 0
8.5, 14, 0, 13, 7
6.5, 13, 6, 7, 0
4.75, 6, 0, 0, 13
8.5, 20, 0, 0, 14
9.25, 17, 13, 7, 0
9.5, 0, 12, 13, 13
8.0, 0, 18, 0, 14
17.0, 21, 13, 26, 8
11.75, 18, 21, 0, 8
8.5, 0, 14, 7, 13
8.0, 20, 0, 12, 0
10.0, 14, 13, 13, 0
6.75, 13, 0, 7, 7
9.5, 17, 7, 14, 0
5.25, 7, 0, 7, 7
7.0, 7, 14, 0, 7
8.0, 25, 0, 7, 0
10.0, 0, 7, 20, 13
11.5, 6, 13, 13, 14
12.75, 8, 15, 13, 15
42.75, 38, 42, 61, 30
6.75, 0, 7, 14, 6
8.5, 7, 20, 7, 0
8.5, 14, 14, 0, 6
8.5, 14, 7, 13, 0
8.25, 13, 0, 20, 0
8.5, 7, 13, 14, 0
9.75, 20, 13, 0, 6
9.75, 18, 7, 14, 0
5.0, 0, 7, 7, 6
7.0, 0, 13, 7, 8
15.0, 7, 21, 14, 18
13.5, 16, 7, 25, 6
5.5, 7, 8, 0, 7
6.5, 13, 7, 6, 0
10.5, 0, 18, 18, 6
11.25, 0, 18, 6, 21
8.5, 14, 0, 7, 13
10.75, 13, 18, 12, 0
6.5, 6, 0, 7, 13
7.75, 0, 18, 13, 0
8.5, 14, 0, 13, 7
5.0, 7, 0, 6, 7
6.75, 0, 0, 13, 14
23.75, 16, 33, 25, 21
10.5, 15, 14, 13, 0
6.5, 0, 13, 13, 0
11.25, 12, 13, 13, 7
6.5, 6, 7, 6, 7
6.75, 7, 7, 7, 6
8.75, 0, 13, 15, 7
7.75, 6, 6, 13, 6
6.5, 0, 7, 13, 6
9.5, 20, 18, 0, 0
6.5, 13, 0, 6, 7
9.5, 18, 7, 7, 6
29.25, 8, 43, 43, 23
14.75, 26, 12, 14, 7
7.75, 12, 13, 6, 0
8.0, 13, 13, 6, 0
3.5, 7, 7, 0, 0
10.5, 0, 13, 7, 22
8.0, 7, 7, 12, 6
8.5, 20, 0, 0, 14
8.5, 6, 14, 0, 14
5.0, 7, 0, 6, 7
8.75, 15, 7, 13, 0
11.25, 20, 13, 6, 6
23.25, 21, 14, 37, 21
18.5, 26, 13, 21, 14
6.75, 14, 0, 6, 7
9.5, 7, 18, 13, 0
8.25, 0, 20, 13, 0
7.75, 18, 0, 6, 7
7.5, 0, 18, 12, 0
6.75, 0, 0, 14, 13
8.5, 20, 0, 0, 14
11.5, 6, 0, 26, 14
11.0, 13, 0, 14, 17
11.5, 13, 20, 0, 13
23.25, 31, 25, 14, 23
21.25, 37, 14, 21, 13
8.0, 7, 13, 6, 6
10.5, 14, 0, 14, 14
14.25, 6, 18, 13, 20
6.25, 0, 18, 0, 7
7.25, 9, 6, 7, 7
6.25, 6, 0, 13, 6
7.0, 14, 7, 0, 7
11.25, 23, 8, 0, 14
10.0, 0, 13, 13, 14
6.75, 0, 13, 7, 7
18.75, 15, 26, 13, 21
14.25, 20, 16, 14, 7
9.5, 13, 0, 13, 12
4.75, 6, 7, 6, 0
8.5, 20, 14, 0, 0
7.0, 0, 14, 14, 0
10.0, 13, 0, 7, 20
10.25, 20, 14, 7, 0
11.25, 14, 6, 18, 7
11.5, 14, 7, 0, 25
6.75, 7, 13, 0, 7
9.5, 20, 18, 0, 0
23.5, 16, 21, 31, 26
18.25, 23, 25, 18, 7
8.5, 20, 0, 7, 7
7.0, 7, 0, 21, 0
7.75, 6, 12, 0, 13
7.0, 0, 14, 0, 14
5.0, 6, 0, 8, 6
7.25, 15, 7, 7, 0
5.25, 7, 14, 0, 0
8.5, 0, 0, 14, 20
8.25, 0, 14, 6, 13
10.0, 0, 13, 14, 13
18.5, 0, 26, 23, 25
15.5, 23, 15, 15, 9
11.25, 14, 13, 12, 6
8.75, 14, 7, 7, 7
8.75, 14, 0, 14, 7
12.5, 6, 13, 13, 18
11.75, 13, 6, 14, 14
11.5, 20, 6, 14, 6
11.0, 13, 25, 6, 0
6.5, 13, 7, 0, 6
11.25, 20, 6, 13, 6
8.25, 0, 13, 14, 6
12.75, 0, 25, 12, 14
26.0, 38, 23, 23, 20
11.0, 22, 8, 0, 14
9.75, 6, 6, 20, 7
11.25, 6, 20, 13, 6
5.0, 7, 0, 0, 13
8.5, 13, 0, 14, 7
6.5, 13, 0, 7, 6
13.0, 17, 0, 21, 14
5.0, 0, 0, 13, 7
11.0, 13, 13, 0, 18
8.0, 6, 12, 0, 14
15.0, 14, 20, 20, 6
25.5, 21, 25, 33, 23
9.5, 8, 15, 7, 8
8.5, 14, 6, 0, 14
9.75, 13, 20, 6, 0
11.25, 13, 7, 0, 25
8.5, 13, 14, 7, 0
12.0, 21, 20, 7, 0
8.25, 13, 13, 0, 7
6.25, 13, 6, 0, 6
5.25, 0, 0, 14, 7
8.25, 6, 14, 6, 7
9.75, 13, 13, 0, 13
15.0, 7, 13, 20, 20
6.5, 0, 14, 0, 12
6.75, 13, 7, 0, 7
10.25, 21, 20, 0, 0
8.25, 13, 13, 7, 0
12.0, 18, 0, 13, 17
8.25, 20, 7, 6, 0
10.0, 20, 20, 0, 0
8.0, 13, 6, 13, 0
8.25, 13, 0, 20, 0
5.25, 7, 14, 0, 0
8.25, 13, 0, 20, 0
19.75, 14, 7, 21, 37
13.25, 23, 9, 0, 21
8.5, 0, 0, 20, 14
10.75, 18, 6, 13, 6
9.0, 7, 7, 0, 22
10.25, 21, 14, 6, 0
10.0, 20, 7, 13, 0
8.5, 14, 0, 13, 7
8.5, 14, 14, 0, 6
6.5, 14, 0, 0, 12
6.75, 0, 6, 14, 7
12.75, 17, 13, 14, 7
24.0, 23, 7, 31, 35
20.75, 33, 15, 21, 14
9.5, 12, 0, 12, 14
7.0, 8, 7, 13, 0
8.5, 14, 6, 7, 7
9.25, 12, 0, 12, 13
8.0, 25, 0, 0, 7
5.0, 7, 6, 0, 7
8.0, 6, 14, 6, 6
6.5, 0, 13, 6, 7
7.0, 0, 14, 0, 14
9.75, 13, 14, 6, 6
15.25, 15, 15, 23, 8
18.75, 21, 7, 7, 40
11.75, 13, 7, 20, 7
4.75, 0, 6, 7, 6
4.75, 13, 6, 0, 0
8.75, 18, 6, 0, 11
6.75, 7, 0, 14, 6
6.75, 0, 7, 13, 7
8.25, 20, 0, 7, 6
3.75, 7, 0, 0, 8
7.5, 0, 17, 13, 0
10.0, 14, 13, 0, 13
18.0, 0, 20, 21, 31
18.75, 7, 14, 21, 33
6.75, 0, 14, 0, 13
9.75, 6, 7, 12, 14
8.5, 13, 7, 0, 14
8.25, 14, 13, 6, 0
10.0, 20, 7, 0, 13
6.0, 0, 6, 12, 6
3.5, 0, 0, 7, 7
8.0, 13, 13, 6, 0
9.25, 18, 7, 6, 6
8.5, 0, 14, 20, 0
23.25, 40, 7, 25, 21
17.5, 35, 13, 7, 15
9.75, 20, 13, 6, 0
8.5, 20, 7, 7, 0
7.0, 14, 0, 7, 7
14.25, 0, 26, 13, 18
8.25, 0, 20, 7, 6
6.5, 0, 0, 13, 13
9.25, 0, 23, 7, 7
6.75, 0, 7, 6, 14
6.5, 20, 0, 6, 0
10.25, 7, 20, 14, 0
16.5, 8, 18, 14, 26
16.75, 9, 23, 20, 15
6.5, 0, 0, 13, 13
7.75, 6, 12, 13, 0
6.5, 0, 6, 14, 6
8.5, 13, 0, 15, 6
6.5, 7, 6, 6, 7
9.25, 13, 6, 0, 18
10.5, 23, 6, 7, 6
9.75, 13, 13, 0, 13
11.5, 20, 13, 0, 13
6.5, 0, 13, 0, 13
13.75, 7, 21, 13, 14
14.25, 8, 14, 21, 14
8.25, 14, 0, 13, 6
10.0, 14, 14, 12, 0
9.75, 20, 6, 6, 7
5.25, 7, 0, 7, 7
10.25, 20, 14, 0, 7
8.5, 7, 6, 14, 7
8.5, 14, 7, 0, 13
10.25, 21, 14, 0, 6
6.75, 0, 14, 0, 13
6.75, 13, 0, 7, 7
19.75, 7, 20, 26, 26
21.25, 28, 16, 15, 26
8.75, 0, 18, 0, 17
6.75, 0, 14, 13, 0
8.25, 14, 0, 6, 13
6.75, 6, 14, 0, 7
8.25, 6, 13, 7, 7
8.25, 14, 0, 12, 7
6.75, 14, 0, 13, 0
10.0, 13, 20, 0, 7
6.75, 0, 14, 6, 7
5.25, 7, 14, 0, 0
18.25, 20, 7, 26, 20
28.0, 33, 28, 30, 21
5.5, 0, 0, 15, 7
4.75, 0, 6, 13, 0
8.0, 13, 0, 13, 6
10.0, 13, 7, 13, 7
10.0, 20, 0, 0, 20
5.0, 0, 0, 14, 6
8.25, 0, 20, 0, 13
8.25, 14, 6, 13, 0
9.5, 12, 13, 13, 0
9.5, 0, 14, 7, 17
8.25, 6, 14, 6, 7
22.5, 26, 21, 28, 15
6.25, 6, 0, 12, 7
13.0, 31, 21, 0, 0
6.5, 6, 13, 7, 0
12.75, 7, 11, 20, 13
1.75, 0, 0, 0, 7
10.0, 7, 20, 6, 7
6.75, 7, 0, 13, 7
7.0, 7, 7, 0, 14
6.75, 0, 0, 13, 14
11.5, 0, 13, 20, 13
8.25, 6, 7, 7, 13
19.25, 8, 26, 28, 15
10.0, 13, 7, 14, 6
8.25, 14, 6, 7, 6
7.75, 0, 6, 13, 12
10.0, 0, 20, 20, 0
4.5, 6, 0, 6, 6
12.75, 6, 13, 18, 14
13.25, 20, 20, 0, 13
6.25, 7, 6, 6, 6
5.0, 7, 7, 0, 6
13.75, 15, 14, 13, 13
6.75, 0, 20, 0, 7
23.0, 8, 33, 31, 20
20.25, 14, 25, 7, 35
11.25, 25, 13, 0, 7
6.75, 7, 0, 7, 13
6.25, 6, 7, 6, 6
6.75, 6, 0, 7, 14
8.25, 13, 6, 7, 7
8.25, 0, 13, 0, 20
8.5, 13, 14, 7, 0
8.5, 14, 13, 7, 0
7.75, 6, 13, 6, 6
8.5, 7, 6, 7, 14
13.75, 20, 20, 8, 7
27.75, 41, 21, 21, 28
8.5, 7, 20, 0, 7
9.5, 25, 0, 6, 7
8.0, 6, 6, 7, 13
8.75, 7, 14, 0, 14
10.25, 20, 7, 0, 14
10.0, 20, 13, 0, 7
6.75, 0, 14, 7, 6
10.0, 6, 20, 7, 7
8.0, 7, 0, 0, 25
9.75, 6, 6, 13, 14
24.25, 26, 33, 7, 31
16.75, 8, 20, 26, 13
12.25, 0, 22, 13, 14
8.25, 7, 6, 6, 14
11.75, 20, 14, 0, 13
8.25, 6, 14, 0, 13
8.25, 20, 0, 7, 6
6.25, 13, 12, 0, 0
10.75, 17, 13, 0, 13
6.75, 13, 0, 14, 0
8.5, 6, 0, 14, 14
8.25, 7, 13, 0, 13
14.75, 7, 0, 26, 26
14.75, 18, 15, 18, 8
9.5, 20, 6, 6, 6
7.0, 0, 14, 7, 7
6.5, 12, 14, 0, 0
11.5, 26, 13, 7, 0
10.0, 20, 14, 0, 6
11.0, 13, 13, 0, 18
5.0, 7, 13, 0, 0
6.75, 13, 14, 0, 0
5.0, 0, 13, 0, 7
6.75, 7, 13, 0, 7
22.5, 23, 25, 21, 21
13.0, 16, 26, 0, 10
6.75, 13, 7, 0, 7
10.0, 13, 20, 7, 0
6.0, 0, 13, 0, 11
8.25, 13, 0, 7, 13
7.75, 0, 18, 6, 7
10.0, 0, 0, 20, 20
11.0, 6, 18, 7, 13
8.5, 20, 7, 7, 0
8.25, 20, 0, 13, 0
8.0, 20, 0, 6, 6
11.75, 7, 6, 14, 20
13.75, 13, 13, 14, 15
10.0, 13, 7, 13, 7
7.25, 15, 7, 0, 7
11.25, 13, 0, 20, 12
11.5, 13, 20, 7, 6
8.75, 8, 7, 13, 7
8.25, 14, 6, 6, 7
10.5, 21, 14, 0, 7
6.75, 14, 0, 6, 7
9.25, 7, 6, 18, 6
7.75, 13, 0, 0, 18
12.5, 0, 14, 7, 29
25.75, 27, 15, 33, 28
3.75, 8, 0, 7, 0
6.75, 20, 0, 0, 7
8.0, 0, 6, 13, 13
5.0, 0, 6, 7, 7
10.0, 13, 0, 7, 20
10.0, 20, 20, 0, 0
7.0, 0, 8, 13, 7
10.0, 0, 20, 20, 0
8.25, 13, 0, 6, 14
6.5, 14, 6, 0, 6
5.0, 6, 7, 0, 7
19.0, 26, 28, 15, 7
21.5, 28, 30, 20, 8
10.0, 6, 6, 14, 14
10.0, 13, 0, 14, 13
7.0, 14, 0, 7, 7
8.0, 7, 18, 7, 0
7.0, 7, 0, 7, 14
10.0, 20, 20, 0, 0
6.5, 7, 13, 0, 6
9.75, 6, 13, 13, 7
10.0, 20, 6, 7, 7
10.0, 7, 15, 6, 12
25.0, 21, 28, 30, 21
19.75, 21, 25, 7, 26
6.25, 7, 0, 0, 18
6.75, 14, 0, 7, 6
6.5, 0, 20, 0, 6
4.75, 6, 0, 7, 6
9.75, 7, 12, 20, 0
11.25, 7, 17, 14, 7
7.0, 0, 0, 14, 14
8.0, 20, 0, 6, 6
5.0, 6, 0, 7, 7
9.75, 13, 6, 0, 20
10.5, 7, 0, 7, 28
11.75, 9, 15, 0, 23
10.5, 22, 6, 7, 7
11.25, 0, 13, 20, 12
9.75, 18, 7, 14, 0
7.0, 7, 14, 7, 0
10.0, 20, 0, 13, 7
6.5, 13, 6, 7, 0
13.0, 26, 20, 6, 0
11.25, 7, 25, 13, 0
4.0, 8, 0, 8, 0
11.25, 14, 18, 0, 13
14.75, 6, 13, 20, 20
13.75, 10, 30, 15, 0
8.0, 13, 0, 13, 6
8.75, 14, 0, 7, 14
11.5, 18, 0, 14, 14
6.75, 7, 0, 20, 0
6.75, 7, 7, 6, 7
10.0, 20, 0, 14, 6
8.0, 13, 13, 6, 0
14.25, 7, 12, 18, 20
8.25, 12, 7, 7, 7
6.75, 0, 7, 13, 7
13.5, 7, 20, 20, 7
26.0, 28, 33, 15, 28
8.25, 14, 13, 0, 6
8.0, 13, 0, 13, 6
6.5, 7, 6, 0, 13
6.5, 13, 7, 0, 6
14.0, 20, 17, 13, 6
8.25, 20, 6, 7, 0
9.0, 7, 12, 6, 11
4.75, 0, 0, 12, 7
6.5, 13, 6, 7, 0
6.5, 7, 6, 7, 6
11.25, 14, 13, 12, 6
39.5, 53, 28, 61, 16
8.25, 13, 6, 7, 7
11.5, 20, 12, 0, 14
7.0, 13, 0, 0, 15
6.5, 0, 0, 6, 20
6.5, 0, 0, 13, 13
10.0, 20, 20, 0, 0
8.0, 7, 12, 0, 13
8.25, 6, 14, 6, 7
9.5, 20, 0, 0, 18
8.0, 0, 6, 13, 13
11.25, 20, 18, 0, 7
20.75, 30, 0, 28, 25
8.75, 7, 14, 14, 0
5.0, 7, 0, 13, 0
5.0, 6, 0, 7, 7
9.75, 20, 0, 6, 13
6.75, 7, 6, 7, 7
8.25, 7, 13, 13, 0
10.25, 14, 7, 14, 6
7.75, 13, 0, 12, 6
8.0, 7, 6, 7, 12
8.25, 20, 0, 13, 0
9.75, 6, 13, 14, 6
13.25, 20, 0, 20, 13
25.0, 40, 23, 16, 21
8.25, 20, 0, 13, 0
9.75, 7, 0, 14, 18
11.25, 20, 0, 0, 25
10.25, 14, 20, 0, 7
6.5, 7, 6, 0, 13
8.25, 6, 8, 12, 7
11.25, 25, 6, 0, 14
5.25, 0, 0, 14, 7
13.0, 13, 20, 6, 13
7.0, 0, 14, 0, 14
27.0, 31, 31, 25, 21
21.5, 33, 20, 7, 26
9.5, 0, 14, 6, 18
8.0, 0, 18, 14, 0
5.0, 0, 13, 0, 7
6.75, 0, 14, 0, 13
9.25, 0, 13, 12, 12
8.5, 13, 14, 0, 7
9.25, 13, 0, 17, 7
6.5, 0, 7, 12, 7
6.25, 12, 0, 13, 0
10.0, 20, 6, 7, 7
22.25, 21, 40, 7, 21
18.5, 8, 30, 15, 21
3.0, 6, 0, 0, 6
3.5, 0, 7, 0, 7
10.0, 13, 7, 0, 20
10.75, 13, 18, 6, 6
3.5, 7, 0, 7, 0
8.0, 12, 6, 0, 14
8.25, 13, 6, 0, 14
13.5, 13, 7, 12, 22
8.0, 0, 13, 13, 6
11.0, 20, 18, 0, 6
13.25, 23, 15, 15, 0
28.75, 21, 37, 31, 26
10.0, 13, 0, 14, 13
10.0, 20, 0, 0, 20
8.25, 6, 20, 0, 7
8.5, 7, 7, 7, 13
6.75, 13, 7, 7, 0
9.5, 7, 18, 6, 7
6.5, 6, 13, 7, 0
11.0, 14, 6, 6, 18
10.0, 7, 6, 14, 13
8.5, 7, 20, 0, 7
22.75, 26, 20, 38, 7
19.25, 28, 21, 8, 20
8.5, 0, 20, 7, 7
8.5, 6, 14, 7, 7
10.0, 20, 0, 13, 7
12.25, 13, 18, 12, 6
8.25, 6, 0, 13, 14
8.25, 6, 13, 7, 7
8.0, 13, 0, 13, 6
11.25, 13, 18, 14, 0
6.5, 6, 7, 7, 6
5.25, 7, 0, 7, 7
13.25, 18, 13, 7, 15
21.75, 28, 21, 30, 8
9.25, 17, 7, 0, 13
8.5, 14, 7, 13, 0
6.25, 7, 0, 12, 6
8.75, 0, 14, 7, 14
8.25, 13, 7, 7, 6
10.0, 21, 6, 13, 0
7.75, 0, 6, 18, 7
5.25, 7, 7, 7, 0
8.25, 13, 6, 7, 7
9.75, 13, 14, 6, 6
10.25, 13, 0, 14, 14
17.25, 23, 14, 16, 16
6.5, 6, 13, 0, 7
8.5, 14, 7, 0, 13
8.0, 0, 13, 6, 13
3.25, 6, 7, 0, 0
10.25, 0, 14, 13, 14
10.25, 15, 12, 0, 14
6.5, 13, 0, 0, 13
5.25, 7, 7, 0, 7
11.25, 25, 0, 6, 14
9.75, 7, 12, 7, 13
10.0, 13, 13, 0, 14
32.75, 40, 31, 25, 35
5.5, 7, 0, 15, 0
6.75, 7, 7, 7, 6
8.25, 13, 7, 7, 6
8.25, 13, 20, 0, 0
6.25, 6, 13, 0, 6
11.0, 7, 6, 6, 25
6.5, 7, 13, 0, 6
6.5, 0, 12, 14, 0
7.75, 18, 7, 6, 0
5.25, 7, 14, 0, 0
6.75, 0, 0, 20, 7
13.75, 15, 20, 20, 0
20.5, 14, 31, 30, 7
6.75, 14, 0, 6, 7
7.75, 6, 7, 18, 0
5.0, 0, 7, 7, 6
8.0, 13, 13, 0, 6
5.25, 0, 7, 7, 7
10.0, 14, 14, 6, 6
6.75, 6, 0, 7, 14
10.75, 18, 6, 13, 6
5.0, 0, 7, 7, 6
6.75, 20, 0, 7, 0
13.5, 26, 6, 15, 7
23.25, 15, 14, 33, 31
6.25, 9, 8, 8, 0
9.75, 0, 20, 13, 6
8.0, 12, 6, 14, 0
6.25, 6, 0, 13, 6
9.75, 13, 0, 13, 13
6.75, 6, 7, 7, 7
6.75, 0, 0, 13, 14
11.25, 13, 6, 12, 14
6.75, 20, 0, 7, 0
5.0, 0, 7, 7, 6
18.5, 13, 15, 20, 26
12.75, 15, 18, 9, 9
13.0, 7, 0, 31, 14
12.75, 18, 14, 6, 13
10.0, 13, 14, 13, 0
8.5, 8, 6, 13, 7
8.5, 14, 7, 7, 6
9.5, 6, 18, 7, 7
5.25, 7, 7, 7, 0
4.75, 0, 13, 0, 6
9.75, 13, 6, 13, 7
8.5, 0, 14, 13, 7
16.0, 7, 20, 25, 12
25.75, 35, 38, 7, 23
11.75, 20, 0, 13, 14
5.25, 7, 7, 0, 7
8.25, 0, 20, 0, 13
8.5, 14, 14, 0, 6
7.0, 14, 0, 0, 14
11.5, 20, 7, 13, 6
7.75, 7, 6, 0, 18
8.25, 7, 6, 13, 7
6.75, 13, 7, 7, 0
8.25, 13, 7, 13, 0
8.0, 6, 7, 6, 13
20.0, 26, 20, 14, 20
10.0, 0, 20, 7, 13
11.25, 20, 12, 6, 7
5.25, 13, 0, 0, 8
13.0, 6, 13, 13, 20
6.75, 13, 7, 0, 7
7.75, 0, 13, 6, 12
8.0, 12, 6, 7, 7
11.0, 6, 6, 14, 18
7.0, 0, 14, 0, 14
7.75, 13, 6, 12, 0
8.5, 6, 7, 7, 14
28.5, 25, 43, 23, 23
9.25, 13, 0, 6, 18
7.0, 7, 14, 0, 7
8.5, 7, 20, 0, 7
6.25, 6, 7, 6, 6
11.5, 13, 6, 7, 20
11.5, 13, 20, 6, 7
7.0, 0, 14, 7, 7
7.75, 12, 6, 13, 0
9.5, 13, 6, 6, 13
11.75, 27, 6, 0, 14
5.75, 15, 0, 0, 8
15.75, 15, 14, 14, 20
20.0, 26, 26, 7, 21
8.0, 6, 13, 13, 0
4.75, 13, 6, 0, 0
9.75, 20, 6, 0, 13
3.25, 0, 7, 0, 6
8.25, 6, 0, 13, 14
12.75, 0, 18, 20, 13
10.25, 0, 0, 21, 20
6.75, 0, 13, 0, 14
9.75, 13, 0, 12, 14
11.5, 26, 14, 0, 6
23.25, 15, 25, 25, 28
18.5, 15, 20, 31, 8
5.0, 0, 7, 13, 0
10.25, 6, 14, 14, 7
6.5, 13, 7, 0, 6
10.0, 14, 6, 0, 20
8.25, 20, 7, 6, 0
8.5, 20, 14, 0, 0
12.5, 12, 20, 18, 0
9.0, 14, 7, 15, 0
11.25, 18, 20, 0, 7
8.0, 7, 6, 6, 13
25.5, 30, 30, 7, 35
12.0, 7, 20, 7, 14
6.0, 0, 6, 18, 0
4.75, 7, 6, 0, 6
11.75, 13, 14, 7, 13
9.5, 14, 0, 6, 18
6.75, 7, 0, 13, 7
